############################################################
#          Grid for Magnetic Declination
############################################################
#   7 Fields:
#     (1) Date in decimal years
#     (2) Latitude in decimal Degrees
#     (3) Longitude in decimal Degrees
#     (4) Elevation in km Mean Sea Level
#     (5) Declination in Degree
#     (6) Declination_sv in Degree
#     (7) Declination_uncertainty in Degree
#
#   Magnetic Model: WMM-2020 (calculator version 0.5.1.11) 
############################################################
2023.70411,6.00000,34.00000,0.00000,2.59166,0.03144,0.30720
2023.70411,6.00000,35.00000,0.00000,2.47466,0.02600,0.30694
2023.70411,5.00000,15.00000,0.00000,1.03788,0.11456,0.31312
2023.70411,5.00000,16.00000,0.00000,1.24758,0.11264,0.31286
2023.70411,5.00000,17.00000,0.00000,1.44926,0.11048,0.31262
2023.70411,5.00000,18.00000,0.00000,1.64162,0.10806,0.31237
2023.70411,5.00000,19.00000,0.00000,1.82327,0.10533,0.31213
2023.70411,5.00000,20.00000,0.00000,1.99277,0.10228,0.31188
2023.70411,5.00000,21.00000,0.00000,2.14867,0.09887,0.31164
2023.70411,5.00000,22.00000,0.00000,2.28951,0.09509,0.31139
2023.70411,5.00000,23.00000,0.00000,2.41391,0.09094,0.31115
2023.70411,5.00000,24.00000,0.00000,2.52053,0.08642,0.31090
2023.70411,5.00000,25.00000,0.00000,2.60819,0.08155,0.31065
2023.70411,5.00000,26.00000,0.00000,2.67583,0.07635,0.31040
2023.70411,5.00000,27.00000,0.00000,2.72257,0.07087,0.31015
2023.70411,5.00000,28.00000,0.00000,2.74775,0.06514,0.30989
2023.70411,5.00000,29.00000,0.00000,2.75093,0.05923,0.30963
2023.70411,5.00000,30.00000,0.00000,2.73192,0.05319,0.30937
2023.70411,5.00000,31.00000,0.00000,2.69077,0.04709,0.30910
2023.70411,5.00000,32.00000,0.00000,2.62782,0.04101,0.30883
2023.70411,5.00000,33.00000,0.00000,2.54364,0.03501,0.30855
2023.70411,5.00000,34.00000,0.00000,2.43911,0.02918,0.30827
2023.70411,5.00000,35.00000,0.00000,2.31532,0.02358,0.30799
2023.70411,4.00000,15.00000,0.00000,0.90595,0.11658,0.31488
2023.70411,4.00000,16.00000,0.00000,1.12040,0.11444,0.31461
2023.70411,4.00000,17.00000,0.00000,1.32611,0.11207,0.31434
2023.70411,4.00000,18.00000,0.00000,1.52176,0.10942,0.31407
2023.70411,4.00000,19.00000,0.00000,1.70594,0.10646,0.31380
2023.70411,4.00000,20.00000,0.00000,1.87717,0.10316,0.31353
2023.70411,4.00000,21.00000,0.00000,2.03400,0.09949,0.31326
2023.70411,4.00000,22.00000,0.00000,2.17498,0.09545,0.31299
2023.70411,4.00000,23.00000,0.00000,2.29871,0.09104,0.31272
2023.70411,4.00000,24.00000,0.00000,2.40388,0.08625,0.31244
2023.70411,4.00000,25.00000,0.00000,2.48932,0.08112,0.31217
2023.70411,4.00000,26.00000,0.00000,2.55401,0.07566,0.31189
2023.70411,4.00000,27.00000,0.00000,2.59710,0.06992,0.31160
2023.70411,4.00000,28.00000,0.00000,2.61798,0.06394,0.31132
2023.70411,4.00000,29.00000,0.00000,2.61625,0.05779,0.31102
